y_true,y_proba,relevance,threshold
1,0.6708694139209941,1,0.5
1,0.6901661607274517,1,0.5
1,0.3052690045451191,1,0.5
1,0.4311073830205333,1,0.5
1,0.2723241506004636,1,0.5
1,0.4801763028025234,1,0.5
1,0.4072152596562204,1,0.5
1,0.130252707657467,1,0.5
1,0.556078593271208,1,0.5
1,0.6131117521434656,1,0.5
1,0.2694148071565505,1,0.5
1,0.1644358673697576,1,0.5
1,0.2377790278950912,1,0.5
1,0.310517528513645,1,0.5
