y_true,y_proba,relevance,threshold
0,0.1156505647535965,1,0.5
0,0.2490506692233177,1,0.5
0,0.1105418938421448,1,0.5
0,0.1196438793982618,1,0.5
0,0.0977004381918061,1,0.5
0,0.2258435321514998,1,0.5
0,0.0874793717922492,1,0.5
0,0.2573995672303923,1,0.5
0,0.0778288265273461,1,0.5
0,0.3511083708964162,1,0.5
0,0.0759190820133196,1,0.5
0,0.0752186556102936,1,0.5
0,0.1032831867114944,1,0.5
0,0.1048595186172259,1,0.5
0,0.1635259962106297,1,0.5
0,0.2919138926937566,1,0.5
0,0.0912468476212417,1,0.5
0,0.1514968137453725,1,0.5
0,0.1450206790815405,1,0.5
0,0.1902231892870521,1,0.5
0,0.1184197375320431,1,0.5
0,0.0935893678386353,1,0.5
0,0.2847975355552954,1,0.5
0,0.5782209199419887,1,0.5
0,0.1388924272863646,1,0.5
0,0.3192181537611878,1,0.5
0,0.0765072763680357,1,0.5
0,0.6744306499715934,1,0.5
0,0.0680959036007006,1,0.5
0,0.4710464020795677,1,0.5
0,0.0666414824327588,1,0.5
0,0.1707648250327176,1,0.5
0,0.1545700122748053,1,0.5
0,0.105341275919905,1,0.5
0,0.4316048110757968,1,0.5
0,0.4322863040947021,1,0.5
0,0.110616668215867,1,0.5
0,0.0565393535150883,1,0.5
0,0.6478235757315456,1,0.5
0,0.267407171110167,1,0.5
0,0.2680962693838526,1,0.5
0,0.7707868323747572,1,0.5
0,0.1702259438289764,1,0.5
0,0.3028749113652955,1,0.5
0,0.5221989320362694,1,0.5
0,0.0952017763904984,1,0.5
0,0.2274924328580694,1,0.5
0,0.1820575600840482,1,0.5
0,0.1645496455477665,1,0.5
0,0.621007429727962,1,0.5
0,0.2088949442209736,1,0.5
0,0.0506472940921848,1,0.5
0,0.147385194607628,1,0.5
0,0.0866657169914545,1,0.5
0,0.1450832813688095,1,0.5
0,0.1410209508215336,1,0.5
0,0.4893794562805903,1,0.5
0,0.2132721278059073,1,0.5
0,0.1163338384513958,1,0.5
0,0.3513633612086295,1,0.5
0,0.2543959971739182,1,0.5
0,0.2984092937904954,1,0.5
0,0.1114242129328344,1,0.5
0,0.2281771228817307,1,0.5
0,0.4585460060303291,1,0.5
0,0.1242408543632707,1,0.5
0,0.1756092741258361,1,0.5
0,0.1455087327377178,1,0.5
0,0.1410450150635112,1,0.5
0,0.1286930909559963,1,0.5
0,0.092506556338062,1,0.5
0,0.0723359128169674,1,0.5
0,0.270049826403811,1,0.5
0,0.1108072219251958,1,0.5
0,0.6135454702917343,1,0.5
0,0.2262169763686583,1,0.5
0,0.0853303353515636,1,0.5
0,0.1259295705499722,1,0.5
0,0.1366964094659714,1,0.5
0,0.0855719905230818,1,0.5
0,0.0782229281692817,1,0.5
0,0.3476917512686383,1,0.5
0,0.3005544706006571,1,0.5
0,0.0996723467787726,1,0.5
0,0.231931484934609,1,0.5
0,0.1975796719008579,1,0.5
0,0.0648382872327067,1,0.5
0,0.2116694805554234,1,0.5
0,0.0599846692526142,1,0.5
1,0.4057906359057656,1,0.5
0,0.0833743939568277,1,0.5
0,0.5483565229950107,1,0.5
0,0.0584100920257642,1,0.5
0,0.0558023702182063,1,0.5
0,0.3365788098339268,1,0.5
0,0.1259140280208276,1,0.5
0,0.391027515946558,1,0.5
0,0.2665754824738709,1,0.5
0,0.1761924728779123,1,0.5
0,0.0553993253172238,1,0.5
0,0.5508035130499747,1,0.5
0,0.0893130232223703,1,0.5
0,0.1633536291370119,1,0.5
0,0.3785314031448076,1,0.5
0,0.0746318546637095,1,0.5
0,0.2183708833564251,1,0.5
0,0.1472611480130613,1,0.5
0,0.1426139248105702,1,0.5
0,0.1225208788007865,1,0.5
0,0.241059078810646,1,0.5
0,0.1810285101185637,1,0.5
0,0.2380521315838932,1,0.5
0,0.1166058052763884,1,0.5
0,0.210657705790727,1,0.5
0,0.1313438517602261,1,0.5
0,0.1896160562732974,1,0.5
0,0.3228269424814051,1,0.5
0,0.2887939718070296,1,0.5
0,0.0653871103257351,1,0.5
0,0.1512303813611342,1,0.5
0,0.5,1,0.5
0,0.1587191917565993,1,0.5
0,0.2013585896962344,1,0.5
0,0.0362815023647601,1,0.5
1,0.4496244891876322,1,0.5
0,0.0721445742698119,1,0.5
0,0.1486053585045729,1,0.5
0,0.2071010457201477,1,0.5
0,0.0587161979739042,1,0.5
0,0.3328347445635402,1,0.5
0,0.6448236557171466,1,0.5
0,0.0907170269470203,1,0.5
1,0.3707007556565953,1,0.5
0,0.2092982317644411,1,0.5
0,0.2892861993657798,1,0.5
0,0.0649557502760678,1,0.5
0,0.1459232044859418,1,0.5
0,0.1253514155402605,1,0.5
0,0.0970929020461622,1,0.5
0,0.3283946433217779,1,0.5
0,0.2571620001401354,1,0.5
0,0.0733935064660158,1,0.5
0,0.0556632359950643,1,0.5
0,0.1096352496781617,1,0.5
0,0.1435003869320229,1,0.5
0,0.2614787467806303,1,0.5
0,0.2708590953887202,1,0.5
0,0.1031774242166427,1,0.5
0,0.0775881087374457,1,0.5
0,0.1520492550167938,1,0.5
0,0.1061799720408938,1,0.5
0,0.3130750415047674,1,0.5
1,0.2332610955567858,1,0.5
0,0.3546973476405574,1,0.5
0,0.1478866976384215,1,0.5
0,0.3296558759099182,1,0.5
0,0.3399795240890277,1,0.5
0,0.3206051145574791,1,0.5
