y_true,y_proba,relevance,threshold
0,0.1094258085461055,1,0.5
0,0.2049638645398223,1,0.5
0,0.4232876746261302,1,0.5
0,0.1070453362441627,1,0.5
0,0.7551617363624702,1,0.5
0,0.0958044287566534,1,0.5
0,0.0536603203525367,1,0.5
0,0.0786841507588917,1,0.5
0,0.3898536792878015,1,0.5
0,0.1495828402963861,1,0.5
0,0.1311203704427158,1,0.5
0,0.1440780313036828,1,0.5
0,0.5,1,0.5
0,0.6626152452422511,1,0.5
0,0.1385033376483224,1,0.5
0,0.1938598271285891,1,0.5
0,0.1502232606440212,1,0.5
0,0.3680973853535942,1,0.5
0,0.2380143714880461,1,0.5
0,0.1187026176456905,1,0.5
0,0.380181839392136,1,0.5
0,0.3821645722326026,1,0.5
0,0.1167017153389503,1,0.5
0,0.5208380512188162,1,0.5
0,0.4480079165488404,1,0.5
0,0.159980068386384,1,0.5
0,0.8323617878332084,1,0.5
0,0.1584586571158361,1,0.5
0,0.2951247329854606,1,0.5
0,0.3457417626684055,1,0.5
0,0.888038524134996,1,0.5
0,0.2454040237402409,1,0.5
0,0.7054196973647059,1,0.5
0,0.0992037040166101,1,0.5
0,0.1945826111149027,1,0.5
0,0.338628235289236,1,0.5
0,0.2247934936378197,1,0.5
0,0.5567859966920032,1,0.5
0,0.4230958453705052,1,0.5
0,0.1955370183138389,1,0.5
0,0.1558830356543989,1,0.5
0,0.4576547559618706,1,0.5
1,0.0718466589875941,1,0.5
1,0.122037361108284,1,0.5
1,0.0596929616606144,1,0.5
1,0.0660901040595589,1,0.5
1,0.1821704434798428,1,0.5
1,0.0603638417898767,1,0.5
1,0.0713067826184039,1,0.5
1,0.0349013461919784,1,0.5
1,0.32230750204378,1,0.5
1,0.075854750104461,1,0.5
1,0.1104293436326918,1,0.5
1,0.2112032291934813,1,0.5
1,0.1279021310788415,1,0.5
1,0.1713941126485206,1,0.5
1,0.1155379769876092,1,0.5
1,0.1779584691514178,1,0.5
1,0.0313335872793343,1,0.5
1,0.0609429655751386,1,0.5
1,0.2499444518623172,1,0.5
1,0.4613842613464517,1,0.5
1,0.7560070156780081,1,0.5
1,0.1411299828837755,1,0.5
1,0.1345872261004781,1,0.5
1,0.5657848390036336,1,0.5
1,0.5424315366423044,1,0.5
1,0.7012727735253914,1,0.5
1,0.0837891936459905,1,0.5
1,0.5885300718287205,1,0.5
1,0.6400164517661996,1,0.5
1,0.1399923665271844,1,0.5
1,0.6381583993199792,1,0.5
1,0.7077099043369623,1,0.5
1,0.8044064843187787,1,0.5
1,0.5839264575077288,1,0.5
1,0.6297145867100334,1,0.5
1,0.7966703593240253,1,0.5
1,0.7734049129218413,1,0.5
1,0.0897218534485111,1,0.5
1,0.8076488016161261,1,0.5
1,0.8680614843174657,1,0.5
1,0.4358339564667121,1,0.5
1,0.4002272005424062,1,0.5
1,0.691012504506643,1,0.5
1,0.6067167900174326,1,0.5
1,0.6305002432128924,1,0.5
1,0.8649717252792787,1,0.5
1,0.8323390219834423,1,0.5
1,0.6654261305130618,1,0.5
1,0.8634519369077769,1,0.5
1,0.7910861920424029,1,0.5
1,0.7882674219498157,1,0.5
1,0.9456811179682172,1,0.5
1,0.2347690714945511,1,0.5
1,0.546123937842247,1,0.5
1,0.7898290078702952,1,0.5
1,0.8900329200484687,1,0.5
1,0.2835817143005443,1,0.5
1,0.628490020712152,1,0.5
1,0.5641128225593743,1,0.5
1,0.9111225717504068,1,0.5
1,0.7711748807292311,1,0.5
1,0.7758034973363622,1,0.5
1,0.8932625686900922,1,0.5
1,0.7066208306371118,1,0.5
1,0.2864400684098657,1,0.5
1,0.5126265922130387,1,0.5
1,0.3312786480072135,1,0.5
1,0.7573040591765713,1,0.5
1,0.2297568704937575,1,0.5
1,0.726426514071851,1,0.5
1,0.7739466970144714,1,0.5
1,0.7590753346782054,1,0.5
1,0.2162404796742273,1,0.5
1,0.8668487678804985,1,0.5
1,0.8056118263032842,1,0.5
1,0.795028589238781,1,0.5
1,0.5051967100065055,1,0.5
1,0.5803886212478924,1,0.5
